ARRA,BANK,BCAC,BLCK,BLGL,BDRK,OTHR,BRWN,CBZN,CLPR,CNRY,COPP,CWCD,DBRK,EGLS,GSPT,GSRK,LCOD,LSPN,POP,QLBK,REX,REYE,SBLY,SHRP,SNOS,SSPN,STRK,VRML,WDOW,YEYE,YTRK
3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,0.00000e+00,3.70645e-02,3.70645e-02,0.00000e+00,3.70645e-02,0.00000e+00,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,0.00000e+00,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,1.85322e-03,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,3.44700e-02,3.70645e-02,3.70645e-02
3.52113e-02,3.52113e-02,3.52113e-02,3.52113e-02,3.52113e-04,3.52113e-02,4.57746e-03,3.52113e-02,3.52113e-02,3.52113e-02,3.52113e-02,3.52113e-02,3.52113e-02,3.52113e-02,3.52113e-02,3.52113e-02,3.45070e-02,3.52113e-02,3.52113e-02,2.67606e-02,3.52113e-02,3.52113e-02,3.52113e-02,1.83099e-02,3.52113e-02,3.52113e-02,3.52113e-02,0.00000e+00,3.52113e-02,3.52113e-02,3.52113e-02,3.52113e-02
3.44471e-02,3.44471e-02,3.44471e-02,3.44471e-02,3.44471e-02,3.44471e-02,3.44471e-02,3.44471e-02,3.44471e-02,0.00000e+00,3.44471e-02,3.44471e-02,3.44471e-02,3.44471e-02,3.44471e-02,3.44471e-02,1.72236e-03,3.44471e-02,3.44471e-02,3.44471e-02,3.44471e-02,3.44471e-02,3.44471e-02,3.44471e-02,3.37582e-02,3.44471e-02,3.44471e-02,3.44471e-02,3.44471e-02,3.44471e-02,0.00000e+00,3.44471e-02
3.80952e-02,3.39048e-02,3.80952e-02,3.80952e-02,0.00000e+00,3.80952e-02,0.00000e+00,3.42857e-02,3.80952e-02,3.80952e-02,3.80952e-02,3.80952e-02,3.80952e-02,3.80952e-02,3.80952e-02,3.80952e-02,1.37143e-02,3.80952e-02,3.80952e-02,0.00000e+00,3.80952e-02,3.80952e-02,3.80952e-02,3.27619e-02,5.71429e-03,3.80952e-02,3.80952e-02,3.42857e-03,3.80952e-02,3.80952e-02,3.80952e-02,3.80952e-02
3.85505e-02,3.62375e-02,3.85505e-02,3.85505e-02,3.85505e-02,0.00000e+00,3.85505e-02,3.81650e-02,3.85505e-02,3.85505e-02,0.00000e+00,3.85505e-02,3.85505e-02,3.85505e-02,0.00000e+00,3.85505e-02,3.85505e-02,3.85505e-02,3.85505e-02,0.00000e+00,3.85505e-02,3.85505e-02,3.85505e-02,3.85505e-02,3.85505e-02,3.85505e-02,3.85505e-02,3.85505e-02,3.85505e-04,3.85505e-02,0.00000e+00,3.85505e-02
3.73972e-02,3.73972e-02,3.73972e-02,3.73972e-02,3.66492e-02,3.73972e-02,3.73972e-02,0.00000e+00,3.73972e-02,3.02917e-02,0.00000e+00,3.73972e-02,3.73972e-02,3.73972e-02,3.73972e-02,3.73972e-02,3.73972e-02,0.00000e+00,0.00000e+00,3.73972e-02,3.73972e-02,3.73972e-02,3.73972e-02,3.73972e-04,3.73972e-02,3.73972e-02,3.73972e-02,3.73972e-02,3.73972e-02,3.73972e-02,3.51533e-02,3.73972e-02
3.59712e-02,1.43885e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,0.00000e+00,1.36691e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,3.59712e-02,7.19424e-04,3.59712e-02,3.59712e-02,3.59712e-02,0.00000e+00,3.59712e-02
3.70645e-02,1.48258e-03,3.70645e-02,3.70645e-02,0.00000e+00,3.70645e-02,3.48406e-02,3.70645e-02,3.70645e-02,0.00000e+00,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,0.00000e+00,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,0.00000e+00,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02,3.70645e-02
3.57398e-02,1.39385e-02,3.57398e-02,3.57398e-02,0.00000e+00,3.53824e-02,3.53824e-02,3.57398e-02,3.57398e-02,3.57398e-02,3.57398e-02,1.75125e-02,4.28878e-03,3.57398e-02,3.57398e-02,3.57398e-02,3.57398e-02,3.57398e-02,3.57398e-02,0.00000e+00,3.57398e-02,3.57398e-02,3.57398e-02,3.57398e-02,3.57398e-02,3.57398e-02,3.57398e-02,3.57398e-02,3.57398e-02,3.57398e-02,3.57398e-02,3.57398e-02
3.57270e-02,3.57270e-02,3.57270e-02,1.42908e-03,0.00000e+00,2.92962e-02,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02,4.64452e-03,3.57270e-02,3.57270e-02,0.00000e+00,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02,3.57270e-02
