"port","gear","qtr","year","species","n","landing","coverage"
"MNT","TWL",1,1982,"BLGL",4,0,1
"MNT","TWL",1,1982,"BLUR",4,0,1
"MNT","TWL",1,1982,"BRWN",4,0,1
"MNT","TWL",1,1982,"CLPR",4,207027,1
"MNT","TWL",1,1982,"CNRY",4,0,1
"MNT","TWL",1,1982,"CWCD",4,0,1
"MNT","TWL",1,1982,"DBRK",4,0,1
"MNT","TWL",1,1982,"EGLS",4,0,1
"MNT","TWL",1,1982,"FLAG",4,0,1
"MNT","TWL",1,1982,"GBLC",4,0,1
"MNT","TWL",1,1982,"GSPT",4,1701,1
"MNT","TWL",1,1982,"GSRK",4,1701,1
"MNT","TWL",1,1982,"KLPG",4,0,1
"MNT","TWL",1,1982,"LCOD",4,0,1
"MNT","TWL",1,1982,"OLVE",4,0,1
"MNT","TWL",1,1982,"PNKR",4,0,1
"MNT","TWL",1,1982,"RDBD",4,0,1
"MNT","TWL",1,1982,"REX",4,0,1
"MNT","TWL",1,1982,"SABL",4,0,1
"MNT","TWL",1,1982,"SBLY",4,0,1
"MNT","TWL",1,1982,"SNOS",4,0,1
"MNT","TWL",1,1982,"SPKL",4,0,1
"MNT","TWL",1,1982,"SSPN",4,0,1
"MNT","TWL",1,1982,"STRK",4,0,1
"MNT","TWL",1,1982,"TIGR",4,0,1
"MNT","TWL",1,1982,"VRML",4,0,1
"MNT","TWL",1,1982,"WDOW",4,0,1
"MNT","TWL",1,1982,"YTRK",4,0,1
"MNT","TWL",2,1978,"ARRA",8,0,1
"MNT","TWL",2,1978,"BANK",8,104743,0.75
"MNT","TWL",2,1978,"BCAC",8,450210,0.875
"MNT","TWL",2,1978,"BLGL",8,26161,0.875
"MNT","TWL",2,1978,"BLUR",8,0,1
"MNT","TWL",2,1978,"BRWN",8,0,1
"MNT","TWL",2,1978,"CLPR",8,199275,0.875
"MNT","TWL",2,1978,"CNRY",8,0,1
"MNT","TWL",2,1978,"CWCD",8,0,1
"MNT","TWL",2,1978,"DBRK",8,0,1
"MNT","TWL",2,1978,"EGLS",8,0,1
"MNT","TWL",2,1978,"FLAG",8,0,1
"MNT","TWL",2,1978,"GBLC",8,0,1
"MNT","TWL",2,1978,"GSPT",8,0,1
"MNT","TWL",2,1978,"GSRK",8,0,1
"MNT","TWL",2,1978,"KLPG",8,0,1
"MNT","TWL",2,1978,"LCOD",8,9332,1
"MNT","TWL",2,1978,"OLVE",8,0,1
"MNT","TWL",2,1978,"PNKR",8,0,1
"MNT","TWL",2,1978,"RDBD",8,0,1
"MNT","TWL",2,1978,"REX",8,0,1
"MNT","TWL",2,1978,"SABL",8,0,1
"MNT","TWL",2,1978,"SBLY",8,0,1
"MNT","TWL",2,1978,"SNOS",8,5993,1
"MNT","TWL",2,1978,"SPKL",8,0,1
"MNT","TWL",2,1978,"SSPN",8,0,1
"MNT","TWL",2,1978,"STRK",8,0,1
"MNT","TWL",2,1978,"TIGR",8,0,1
"MNT","TWL",2,1978,"VRML",8,0,1
"MNT","TWL",2,1978,"WDOW",8,2069,1
"MNT","TWL",2,1978,"YTRK",8,1659,1
"MNT","TWL",2,1980,"ARRA",3,0,1
"MNT","TWL",2,1980,"BANK",3,0,1
"MNT","TWL",2,1980,"BCAC",3,862033,0.666666666666667
"MNT","TWL",2,1980,"BLGL",3,0,1
"MNT","TWL",2,1980,"BLUR",3,0,1
"MNT","TWL",2,1980,"BRWN",3,0,1
"MNT","TWL",2,1980,"CLPR",3,154209,1
"MNT","TWL",2,1980,"CNRY",3,0,1
"MNT","TWL",2,1980,"CWCD",3,0,1
"MNT","TWL",2,1980,"DBRK",3,0,1
"MNT","TWL",2,1980,"EGLS",3,0,1
"MNT","TWL",2,1980,"FLAG",3,0,1
"MNT","TWL",2,1980,"GBLC",3,0,1
"MNT","TWL",2,1980,"GSPT",3,0,1
"MNT","TWL",2,1980,"GSRK",3,0,1
"MNT","TWL",2,1980,"KLPG",3,0,1
"MNT","TWL",2,1980,"LCOD",3,0,1
"MNT","TWL",2,1980,"OLVE",3,0,1
"MNT","TWL",2,1980,"PNKR",3,0,1
"MNT","TWL",2,1980,"RDBD",3,0,1
"MNT","TWL",2,1980,"REX",3,0,1
"MNT","TWL",2,1980,"SABL",3,0,1
"MNT","TWL",2,1980,"SBLY",3,0,1
"MNT","TWL",2,1980,"SNOS",3,0,1
"MNT","TWL",2,1980,"SPKL",3,0,1
"MNT","TWL",2,1980,"SSPN",3,0,1
"MNT","TWL",2,1980,"STRK",3,0,1
"MNT","TWL",2,1980,"TIGR",3,0,1
"MNT","TWL",2,1980,"VRML",3,0,1
"MNT","TWL",2,1980,"WDOW",3,44228,0.666666666666667
"MNT","TWL",2,1980,"YTRK",3,0,1
"MNT","TWL",2,1981,"ARRA",2,0,1
"MNT","TWL",2,1981,"BANK",2,0,1
"MNT","TWL",2,1981,"BCAC",2,227308,1
"MNT","TWL",2,1981,"BLGL",2,0,1
"MNT","TWL",2,1981,"BLUR",2,0,1
"MNT","TWL",2,1981,"BRWN",2,0,1
"MNT","TWL",2,1981,"CLPR",2,182221,0.5
"MNT","TWL",2,1981,"CNRY",2,0,1
"MNT","TWL",2,1981,"CWCD",2,0,1
"MNT","TWL",2,1981,"DBRK",2,0,1
"MNT","TWL",2,1981,"EGLS",2,0,1
"MNT","TWL",2,1981,"FLAG",2,0,1
"MNT","TWL",2,1981,"GBLC",2,0,1
"MNT","TWL",2,1981,"GSPT",2,0,1
"MNT","TWL",2,1981,"GSRK",2,0,1
"MNT","TWL",2,1981,"KLPG",2,0,1
"MNT","TWL",2,1981,"LCOD",2,0,1
"MNT","TWL",2,1981,"OLVE",2,0,1
"MNT","TWL",2,1981,"PNKR",2,0,1
"MNT","TWL",2,1981,"RDBD",2,0,1
"MNT","TWL",2,1981,"REX",2,0,1
"MNT","TWL",2,1981,"SABL",2,0,1
"MNT","TWL",2,1981,"SBLY",2,0,1
"MNT","TWL",2,1981,"SNOS",2,0,1
"MNT","TWL",2,1981,"SPKL",2,0,1
"MNT","TWL",2,1981,"SSPN",2,0,1
"MNT","TWL",2,1981,"STRK",2,0,1
"MNT","TWL",2,1981,"TIGR",2,0,1
"MNT","TWL",2,1981,"VRML",2,0,1
"MNT","TWL",2,1981,"WDOW",2,0,1
"MNT","TWL",2,1981,"YTRK",2,0,1
"MNT","TWL",2,1982,"ARRA",17,0,1
"MNT","TWL",2,1982,"BANK",17,166393,0.647058823529412
"MNT","TWL",2,1982,"BCAC",17,251755,0.941176470588235
"MNT","TWL",2,1982,"BLGL",17,5773,0.941176470588235
"MNT","TWL",2,1982,"BLUR",17,0,1
"MNT","TWL",2,1982,"BRWN",17,0,1
"MNT","TWL",2,1982,"CLPR",17,168774,0.705882352941177
"MNT","TWL",2,1982,"CNRY",17,0,1
"MNT","TWL",2,1982,"CWCD",17,0,1
"MNT","TWL",2,1982,"DBRK",17,0,1
"MNT","TWL",2,1982,"EGLS",17,0,1
"MNT","TWL",2,1982,"FLAG",17,0,1
"MNT","TWL",2,1982,"GBLC",17,0,1
"MNT","TWL",2,1982,"GSPT",17,0,1
"MNT","TWL",2,1982,"GSRK",17,0,1
"MNT","TWL",2,1982,"KLPG",17,0,1
"MNT","TWL",2,1982,"LCOD",17,0,1
"MNT","TWL",2,1982,"OLVE",17,0,1
"MNT","TWL",2,1982,"PNKR",17,0,1
"MNT","TWL",2,1982,"RDBD",17,0,1
"MNT","TWL",2,1982,"REX",17,0,1
"MNT","TWL",2,1982,"SABL",17,0,1
"MNT","TWL",2,1982,"SBLY",17,0,1
"MNT","TWL",2,1982,"SNOS",17,9379,1
"MNT","TWL",2,1982,"SPKL",17,0,1
"MNT","TWL",2,1982,"SSPN",17,2281,0.941176470588235
"MNT","TWL",2,1982,"STRK",17,609,1
"MNT","TWL",2,1982,"TIGR",17,0,1
"MNT","TWL",2,1982,"VRML",17,0,1
"MNT","TWL",2,1982,"WDOW",17,9004,1
"MNT","TWL",2,1982,"YTRK",17,0,1
"MNT","TWL",3,1978,"ARRA",11,0,1
"MNT","TWL",3,1978,"BANK",11,233038,0.818181818181818
"MNT","TWL",3,1978,"BCAC",11,211654,0.909090909090909
"MNT","TWL",3,1978,"BLGL",11,1632,1
"MNT","TWL",3,1978,"BLUR",11,0,1
"MNT","TWL",3,1978,"BRWN",11,0,1
"MNT","TWL",3,1978,"CLPR",11,95729,0.727272727272727
"MNT","TWL",3,1978,"CNRY",11,0,1
"MNT","TWL",3,1978,"CWCD",11,0,1
"MNT","TWL",3,1978,"DBRK",11,5723,1
"MNT","TWL",3,1978,"EGLS",11,0,1
"MNT","TWL",3,1978,"FLAG",11,0,1
"MNT","TWL",3,1978,"GBLC",11,0,1
"MNT","TWL",3,1978,"GSPT",11,1995,1
"MNT","TWL",3,1978,"GSRK",11,247,1
"MNT","TWL",3,1978,"KLPG",11,0,1
"MNT","TWL",3,1978,"LCOD",11,3859,0.909090909090909
"MNT","TWL",3,1978,"OLVE",11,0,1
"MNT","TWL",3,1978,"PNKR",11,0,1
"MNT","TWL",3,1978,"RDBD",11,0,1
"MNT","TWL",3,1978,"REX",11,0,1
"MNT","TWL",3,1978,"SABL",11,0,1
"MNT","TWL",3,1978,"SBLY",11,0,1
"MNT","TWL",3,1978,"SNOS",11,38026,0.818181818181818
"MNT","TWL",3,1978,"SPKL",11,41,1
"MNT","TWL",3,1978,"SSPN",11,0,1
"MNT","TWL",3,1978,"STRK",11,0,1
"MNT","TWL",3,1978,"TIGR",11,0,1
"MNT","TWL",3,1978,"VRML",11,0,1
"MNT","TWL",3,1978,"WDOW",11,96446,1
"MNT","TWL",3,1978,"YTRK",11,0,1
"MNT","TWL",3,1980,"ARRA",5,0,1
"MNT","TWL",3,1980,"BANK",5,0,1
"MNT","TWL",3,1980,"BCAC",5,385599,1
"MNT","TWL",3,1980,"BLGL",5,0,1
"MNT","TWL",3,1980,"BLUR",5,0,1
"MNT","TWL",3,1980,"BRWN",5,0,1
"MNT","TWL",3,1980,"CLPR",5,322876,0.8
"MNT","TWL",3,1980,"CNRY",5,0,1
"MNT","TWL",3,1980,"CWCD",5,0,1
"MNT","TWL",3,1980,"DBRK",5,0,1
"MNT","TWL",3,1980,"EGLS",5,0,1
"MNT","TWL",3,1980,"FLAG",5,0,1
"MNT","TWL",3,1980,"GBLC",5,0,1
"MNT","TWL",3,1980,"GSPT",5,0,1
"MNT","TWL",3,1980,"GSRK",5,0,1
"MNT","TWL",3,1980,"KLPG",5,0,1
"MNT","TWL",3,1980,"LCOD",5,0,1
"MNT","TWL",3,1980,"OLVE",5,0,1
"MNT","TWL",3,1980,"PNKR",5,0,1
"MNT","TWL",3,1980,"RDBD",5,0,1
"MNT","TWL",3,1980,"REX",5,0,1
"MNT","TWL",3,1980,"SABL",5,0,1
"MNT","TWL",3,1980,"SBLY",5,0,1
"MNT","TWL",3,1980,"SNOS",5,0,1
"MNT","TWL",3,1980,"SPKL",5,0,1
"MNT","TWL",3,1980,"SSPN",5,0,1
"MNT","TWL",3,1980,"STRK",5,0,1
"MNT","TWL",3,1980,"TIGR",5,0,1
"MNT","TWL",3,1980,"VRML",5,0,1
"MNT","TWL",3,1980,"WDOW",5,0,1
"MNT","TWL",3,1980,"YTRK",5,0,1
"MNT","TWL",3,1981,"ARRA",1,0,1
"MNT","TWL",3,1981,"BANK",1,0,1
"MNT","TWL",3,1981,"BCAC",1,279033,1
"MNT","TWL",3,1981,"BLGL",1,0,1
"MNT","TWL",3,1981,"BLUR",1,0,1
"MNT","TWL",3,1981,"BRWN",1,0,1
"MNT","TWL",3,1981,"CLPR",1,132896,0
"MNT","TWL",3,1981,"CNRY",1,0,1
"MNT","TWL",3,1981,"CWCD",1,0,1
"MNT","TWL",3,1981,"DBRK",1,0,1
"MNT","TWL",3,1981,"EGLS",1,0,1
"MNT","TWL",3,1981,"FLAG",1,0,1
"MNT","TWL",3,1981,"GBLC",1,0,1
"MNT","TWL",3,1981,"GSPT",1,0,1
"MNT","TWL",3,1981,"GSRK",1,0,1
"MNT","TWL",3,1981,"KLPG",1,0,1
"MNT","TWL",3,1981,"LCOD",1,0,1
"MNT","TWL",3,1981,"OLVE",1,0,1
"MNT","TWL",3,1981,"PNKR",1,0,1
"MNT","TWL",3,1981,"RDBD",1,0,1
"MNT","TWL",3,1981,"REX",1,0,1
"MNT","TWL",3,1981,"SABL",1,0,1
"MNT","TWL",3,1981,"SBLY",1,0,1
"MNT","TWL",3,1981,"SNOS",1,0,1
"MNT","TWL",3,1981,"SPKL",1,0,1
"MNT","TWL",3,1981,"SSPN",1,0,1
"MNT","TWL",3,1981,"STRK",1,0,1
"MNT","TWL",3,1981,"TIGR",1,0,1
"MNT","TWL",3,1981,"VRML",1,0,1
"MNT","TWL",3,1981,"WDOW",1,0,1
"MNT","TWL",3,1981,"YTRK",1,0,1
"MNT","TWL",3,1982,"ARRA",5,0,1
"MNT","TWL",3,1982,"BANK",5,15599,0.8
"MNT","TWL",3,1982,"BCAC",5,63247,0.4
"MNT","TWL",3,1982,"BLGL",5,0,1
"MNT","TWL",3,1982,"BLUR",5,0,1
"MNT","TWL",3,1982,"BRWN",5,0,1
"MNT","TWL",3,1982,"CLPR",5,24054,1
"MNT","TWL",3,1982,"CNRY",5,0,1
"MNT","TWL",3,1982,"CWCD",5,0,1
"MNT","TWL",3,1982,"DBRK",5,0,1
"MNT","TWL",3,1982,"EGLS",5,0,1
"MNT","TWL",3,1982,"FLAG",5,0,1
"MNT","TWL",3,1982,"GBLC",5,0,1
"MNT","TWL",3,1982,"GSPT",5,0,1
"MNT","TWL",3,1982,"GSRK",5,0,1
"MNT","TWL",3,1982,"KLPG",5,0,1
"MNT","TWL",3,1982,"LCOD",5,0,1
"MNT","TWL",3,1982,"OLVE",5,0,1
"MNT","TWL",3,1982,"PNKR",5,0,1
"MNT","TWL",3,1982,"RDBD",5,0,1
"MNT","TWL",3,1982,"REX",5,0,1
"MNT","TWL",3,1982,"SABL",5,0,1
"MNT","TWL",3,1982,"SBLY",5,332,1
"MNT","TWL",3,1982,"SNOS",5,0,1
"MNT","TWL",3,1982,"SPKL",5,0,1
"MNT","TWL",3,1982,"SSPN",5,0,1
"MNT","TWL",3,1982,"STRK",5,0,1
"MNT","TWL",3,1982,"TIGR",5,0,1
"MNT","TWL",3,1982,"VRML",5,0,1
"MNT","TWL",3,1982,"WDOW",5,332,1
"MNT","TWL",3,1982,"YTRK",5,0,1
"MNT","TWL",4,1978,"ARRA",5,0,1
"MNT","TWL",4,1978,"BANK",5,0,1
"MNT","TWL",4,1978,"BCAC",5,244190,0.4
"MNT","TWL",4,1978,"BLGL",5,0,1
"MNT","TWL",4,1978,"BLUR",5,0,1
"MNT","TWL",4,1978,"BRWN",5,0,1
"MNT","TWL",4,1978,"CLPR",5,81264,1
"MNT","TWL",4,1978,"CNRY",5,0,1
"MNT","TWL",4,1978,"CWCD",5,0,1
"MNT","TWL",4,1978,"DBRK",5,0,1
"MNT","TWL",4,1978,"EGLS",5,185,1
"MNT","TWL",4,1978,"FLAG",5,0,1
"MNT","TWL",4,1978,"GBLC",5,0,1
"MNT","TWL",4,1978,"GSPT",5,0,1
"MNT","TWL",4,1978,"GSRK",5,0,1
"MNT","TWL",4,1978,"KLPG",5,0,1
"MNT","TWL",4,1978,"LCOD",5,10678,1
"MNT","TWL",4,1978,"OLVE",5,0,1
"MNT","TWL",4,1978,"PNKR",5,0,1
"MNT","TWL",4,1978,"RDBD",5,0,1
"MNT","TWL",4,1978,"REX",5,0,1
"MNT","TWL",4,1978,"SABL",5,0,1
"MNT","TWL",4,1978,"SBLY",5,2408,1
"MNT","TWL",4,1978,"SNOS",5,1241,1
"MNT","TWL",4,1978,"SPKL",5,0,1
"MNT","TWL",4,1978,"SSPN",5,0,1
"MNT","TWL",4,1978,"STRK",5,1241,1
"MNT","TWL",4,1978,"TIGR",5,0,1
"MNT","TWL",4,1978,"VRML",5,0,1
"MNT","TWL",4,1978,"WDOW",5,0,1
"MNT","TWL",4,1978,"YTRK",5,935,1
"MNT","TWL",4,1980,"ARRA",4,0,1
"MNT","TWL",4,1980,"BANK",4,0,1
"MNT","TWL",4,1980,"BCAC",4,314354,0.5
"MNT","TWL",4,1980,"BLGL",4,0,1
"MNT","TWL",4,1980,"BLUR",4,0,1
"MNT","TWL",4,1980,"BRWN",4,0,1
"MNT","TWL",4,1980,"CLPR",4,193909,0.75
"MNT","TWL",4,1980,"CNRY",4,0,1
"MNT","TWL",4,1980,"CWCD",4,0,1
"MNT","TWL",4,1980,"DBRK",4,0,1
"MNT","TWL",4,1980,"EGLS",4,0,1
"MNT","TWL",4,1980,"FLAG",4,0,1
"MNT","TWL",4,1980,"GBLC",4,0,1
"MNT","TWL",4,1980,"GSPT",4,0,1
"MNT","TWL",4,1980,"GSRK",4,0,1
"MNT","TWL",4,1980,"KLPG",4,0,1
"MNT","TWL",4,1980,"LCOD",4,0,1
"MNT","TWL",4,1980,"OLVE",4,0,1
"MNT","TWL",4,1980,"PNKR",4,0,1
"MNT","TWL",4,1980,"RDBD",4,0,1
"MNT","TWL",4,1980,"REX",4,0,1
"MNT","TWL",4,1980,"SABL",4,0,1
"MNT","TWL",4,1980,"SBLY",4,0,1
"MNT","TWL",4,1980,"SNOS",4,0,1
"MNT","TWL",4,1980,"SPKL",4,0,1
"MNT","TWL",4,1980,"SSPN",4,0,1
"MNT","TWL",4,1980,"STRK",4,0,1
"MNT","TWL",4,1980,"TIGR",4,0,1
"MNT","TWL",4,1980,"VRML",4,0,1
"MNT","TWL",4,1980,"WDOW",4,12184,1
"MNT","TWL",4,1980,"YTRK",4,0,1
"MNT","TWL",4,1981,"ARRA",2,0,1
"MNT","TWL",4,1981,"BANK",2,498162,0
"MNT","TWL",4,1981,"BCAC",2,50415,1
"MNT","TWL",4,1981,"BLGL",2,0,1
"MNT","TWL",4,1981,"BLUR",2,0,1
"MNT","TWL",4,1981,"BRWN",2,0,1
"MNT","TWL",4,1981,"CLPR",2,4657,1
"MNT","TWL",4,1981,"CNRY",2,0,1
"MNT","TWL",4,1981,"CWCD",2,0,1
"MNT","TWL",4,1981,"DBRK",2,6991,1
"MNT","TWL",4,1981,"EGLS",2,0,1
"MNT","TWL",4,1981,"FLAG",2,0,1
"MNT","TWL",4,1981,"GBLC",2,0,1
"MNT","TWL",4,1981,"GSPT",2,0,1
"MNT","TWL",4,1981,"GSRK",2,0,1
"MNT","TWL",4,1981,"KLPG",2,0,1
"MNT","TWL",4,1981,"LCOD",2,0,1
"MNT","TWL",4,1981,"OLVE",2,0,1
"MNT","TWL",4,1981,"PNKR",2,0,1
"MNT","TWL",4,1981,"RDBD",2,0,1
"MNT","TWL",4,1981,"REX",2,0,1
"MNT","TWL",4,1981,"SABL",2,0,1
"MNT","TWL",4,1981,"SBLY",2,0,1
"MNT","TWL",4,1981,"SNOS",2,10734,1
"MNT","TWL",4,1981,"SPKL",2,0,1
"MNT","TWL",4,1981,"SSPN",2,0,1
"MNT","TWL",4,1981,"STRK",2,0,1
"MNT","TWL",4,1981,"TIGR",2,0,1
"MNT","TWL",4,1981,"VRML",2,0,1
"MNT","TWL",4,1981,"WDOW",2,13066,1
"MNT","TWL",4,1981,"YTRK",2,0,1
"MNT","TWL",4,1982,"ARRA",2,0,1
"MNT","TWL",4,1982,"BANK",2,0,1
"MNT","TWL",4,1982,"BCAC",2,11329,0.5
"MNT","TWL",4,1982,"BLGL",2,0,1
"MNT","TWL",4,1982,"BLUR",2,0,1
"MNT","TWL",4,1982,"BRWN",2,0,1
"MNT","TWL",4,1982,"CLPR",2,44562,0.5
"MNT","TWL",4,1982,"CNRY",2,0,1
"MNT","TWL",4,1982,"CWCD",2,166,1
"MNT","TWL",4,1982,"DBRK",2,0,1
"MNT","TWL",4,1982,"EGLS",2,0,1
"MNT","TWL",4,1982,"FLAG",2,0,1
"MNT","TWL",4,1982,"GBLC",2,0,1
"MNT","TWL",4,1982,"GSPT",2,0,1
"MNT","TWL",4,1982,"GSRK",2,0,1
"MNT","TWL",4,1982,"KLPG",2,0,1
"MNT","TWL",4,1982,"LCOD",2,0,1
"MNT","TWL",4,1982,"OLVE",2,3164,1
"MNT","TWL",4,1982,"PNKR",2,0,1
"MNT","TWL",4,1982,"RDBD",2,0,1
"MNT","TWL",4,1982,"REX",2,0,1
"MNT","TWL",4,1982,"SABL",2,0,1
"MNT","TWL",4,1982,"SBLY",2,0,1
"MNT","TWL",4,1982,"SNOS",2,1054,1
"MNT","TWL",4,1982,"SPKL",2,0,1
"MNT","TWL",4,1982,"SSPN",2,0,1
"MNT","TWL",4,1982,"STRK",2,0,1
"MNT","TWL",4,1982,"TIGR",2,0,1
"MNT","TWL",4,1982,"VRML",2,0,1
"MNT","TWL",4,1982,"WDOW",2,326,1
"MNT","TWL",4,1982,"YTRK",2,0,1
"MNT","NET",1,1978,"ARRA",1,0,1
"MNT","NET",1,1978,"BANK",1,0,1
"MNT","NET",1,1978,"BCAC",1,6055,1
"MNT","NET",1,1978,"BLGL",1,0,1
"MNT","NET",1,1978,"BLUR",1,0,1
"MNT","NET",1,1978,"BRWN",1,0,1
"MNT","NET",1,1978,"CLPR",1,0,1
"MNT","NET",1,1978,"CNRY",1,0,1
"MNT","NET",1,1978,"CWCD",1,0,1
"MNT","NET",1,1978,"DBRK",1,0,1
"MNT","NET",1,1978,"EGLS",1,0,1
"MNT","NET",1,1978,"FLAG",1,0,1
"MNT","NET",1,1978,"GBLC",1,0,1
"MNT","NET",1,1978,"GSPT",1,0,1
"MNT","NET",1,1978,"GSRK",1,0,1
"MNT","NET",1,1978,"KLPG",1,0,1
"MNT","NET",1,1978,"LCOD",1,0,1
"MNT","NET",1,1978,"OLVE",1,0,1
"MNT","NET",1,1978,"PNKR",1,0,1
"MNT","NET",1,1978,"RDBD",1,0,1
"MNT","NET",1,1978,"REX",1,0,1
"MNT","NET",1,1978,"SABL",1,0,1
"MNT","NET",1,1978,"SBLY",1,0,1
"MNT","NET",1,1978,"SNOS",1,0,1
"MNT","NET",1,1978,"SPKL",1,489,1
"MNT","NET",1,1978,"SSPN",1,0,1
"MNT","NET",1,1978,"STRK",1,0,1
"MNT","NET",1,1978,"TIGR",1,0,1
"MNT","NET",1,1978,"VRML",1,0,1
"MNT","NET",1,1978,"WDOW",1,1457,1
"MNT","NET",1,1978,"YTRK",1,17442,0
"MNT","NET",1,1982,"ARRA",1,0,1
"MNT","NET",1,1982,"BANK",1,0,1
"MNT","NET",1,1982,"BCAC",1,124356,1
"MNT","NET",1,1982,"BLGL",1,0,1
"MNT","NET",1,1982,"BLUR",1,0,1
"MNT","NET",1,1982,"BRWN",1,0,1
"MNT","NET",1,1982,"CLPR",1,0,1
"MNT","NET",1,1982,"CNRY",1,0,1
"MNT","NET",1,1982,"CWCD",1,0,1
"MNT","NET",1,1982,"DBRK",1,0,1
"MNT","NET",1,1982,"EGLS",1,0,1
"MNT","NET",1,1982,"FLAG",1,0,1
"MNT","NET",1,1982,"GBLC",1,0,1
"MNT","NET",1,1982,"GSPT",1,0,1
"MNT","NET",1,1982,"GSRK",1,0,1
"MNT","NET",1,1982,"KLPG",1,0,1
"MNT","NET",1,1982,"LCOD",1,0,1
"MNT","NET",1,1982,"OLVE",1,0,1
"MNT","NET",1,1982,"PNKR",1,0,1
"MNT","NET",1,1982,"RDBD",1,0,1
"MNT","NET",1,1982,"REX",1,0,1
"MNT","NET",1,1982,"SABL",1,0,1
"MNT","NET",1,1982,"SBLY",1,0,1
"MNT","NET",1,1982,"SNOS",1,0,1
"MNT","NET",1,1982,"SPKL",1,0,1
"MNT","NET",1,1982,"SSPN",1,0,1
"MNT","NET",1,1982,"STRK",1,0,1
"MNT","NET",1,1982,"TIGR",1,0,1
"MNT","NET",1,1982,"VRML",1,0,1
"MNT","NET",1,1982,"WDOW",1,7931,1
"MNT","NET",1,1982,"YTRK",1,129644,0
"MNT","NET",2,1978,"ARRA",6,0,1
"MNT","NET",2,1978,"BANK",6,0,1
"MNT","NET",2,1978,"BCAC",6,14672,0.833333333333333
"MNT","NET",2,1978,"BLGL",6,0,1
"MNT","NET",2,1978,"BLUR",6,0,0.5
"MNT","NET",2,1978,"BRWN",6,0,1
"MNT","NET",2,1978,"CLPR",6,0,1
"MNT","NET",2,1978,"CNRY",6,692,1
"MNT","NET",2,1978,"CWCD",6,0,1
"MNT","NET",2,1978,"DBRK",6,0,1
"MNT","NET",2,1978,"EGLS",6,0,1
"MNT","NET",2,1978,"FLAG",6,0,1
"MNT","NET",2,1978,"GBLC",6,0,1
"MNT","NET",2,1978,"GSPT",6,0,1
"MNT","NET",2,1978,"GSRK",6,0,1
"MNT","NET",2,1978,"KLPG",6,337,1
"MNT","NET",2,1978,"LCOD",6,5650,0.833333333333333
"MNT","NET",2,1978,"OLVE",6,17170,0.333333333333333
"MNT","NET",2,1978,"PNKR",6,0,1
"MNT","NET",2,1978,"RDBD",6,0,1
"MNT","NET",2,1978,"REX",6,0,1
"MNT","NET",2,1978,"SABL",6,0,1
"MNT","NET",2,1978,"SBLY",6,0,1
"MNT","NET",2,1978,"SNOS",6,0,1
"MNT","NET",2,1978,"SPKL",6,415,1
"MNT","NET",2,1978,"SSPN",6,0,1
"MNT","NET",2,1978,"STRK",6,0,1
"MNT","NET",2,1978,"TIGR",6,0,1
"MNT","NET",2,1978,"VRML",6,0,1
"MNT","NET",2,1978,"WDOW",6,9670,0.833333333333333
"MNT","NET",2,1978,"YTRK",6,10313,0.666666666666667
"MRO","HKL",1,1980,"ARRA",1,0,1
"MRO","HKL",1,1980,"BANK",1,0,1
"MRO","HKL",1,1980,"BCAC",1,0,1
"MRO","HKL",1,1980,"BLGL",1,0,1
"MRO","HKL",1,1980,"BLUR",1,0,1
"MRO","HKL",1,1980,"BRWN",1,0,1
"MRO","HKL",1,1980,"CLPR",1,0,1
"MRO","HKL",1,1980,"CNRY",1,0,1
"MRO","HKL",1,1980,"CWCD",1,1490,1
"MRO","HKL",1,1980,"DBRK",1,0,1
"MRO","HKL",1,1980,"EGLS",1,0,1
"MRO","HKL",1,1980,"FLAG",1,0,1
"MRO","HKL",1,1980,"GBLC",1,0,1
"MRO","HKL",1,1980,"GSPT",1,0,1
"MRO","HKL",1,1980,"GSRK",1,0,1
"MRO","HKL",1,1980,"KLPG",1,0,1
"MRO","HKL",1,1980,"LCOD",1,0,1
"MRO","HKL",1,1980,"OLVE",1,0,1
"MRO","HKL",1,1980,"PNKR",1,0,1
"MRO","HKL",1,1980,"RDBD",1,0,1
"MRO","HKL",1,1980,"REX",1,0,1
"MRO","HKL",1,1980,"SABL",1,0,1
"MRO","HKL",1,1980,"SBLY",1,0,1
"MRO","HKL",1,1980,"SNOS",1,0,1
"MRO","HKL",1,1980,"SPKL",1,0,1
"MRO","HKL",1,1980,"SSPN",1,0,1
"MRO","HKL",1,1980,"STRK",1,0,1
"MRO","HKL",1,1980,"TIGR",1,0,1
"MRO","HKL",1,1980,"VRML",1,9249,0
"MRO","HKL",1,1980,"WDOW",1,0,1
"MRO","HKL",1,1980,"YTRK",1,0,1
"MRO","TWL",1,1981,"ARRA",6,0,1
"MRO","TWL",1,1981,"BANK",6,1529,1
"MRO","TWL",1,1981,"BCAC",6,317331,0.666666666666667
"MRO","TWL",1,1981,"BLGL",6,0,1
"MRO","TWL",1,1981,"BLUR",6,0,1
"MRO","TWL",1,1981,"BRWN",6,0,1
"MRO","TWL",1,1981,"CLPR",6,175427,0.833333333333333
"MRO","TWL",1,1981,"CNRY",6,11091,1
"MRO","TWL",1,1981,"CWCD",6,0,1
"MRO","TWL",1,1981,"DBRK",6,0,1
"MRO","TWL",1,1981,"EGLS",6,0,1
"MRO","TWL",1,1981,"FLAG",6,0,1
