ARRA,BANK,BCAC,BLCK,BLGL,BDRK,OTHR,BRWN,CBZN,CLPR,CNRY,COPP,CWCD,DBRK,EGLS,GSPT,GSRK,LCOD,LSPN,POP,QLBK,REX,REYE,SBLY,SHRP,SNOS,SSPN,STRK,VRML,WDOW,YEYE,YTRK
3.91389e-02,3.91389e-02,3.91389e-02,3.91389e-02,3.91389e-02,3.91389e-02,1.13503e-02,0.00000e+00,3.91389e-02,3.79648e-02,1.17417e-03,3.91389e-02,3.91389e-02,3.91389e-02,3.79648e-02,3.91389e-02,0.00000e+00,0.00000e+00,3.91389e-02,3.91389e-02,3.91389e-02,3.91389e-02,3.91389e-02,3.40509e-02,3.20939e-02,3.91389e-02,3.91389e-02,3.91389e-02,3.91389e-02,3.91389e-02,2.34834e-02,0.00000e+00
3.77074e-02,3.77074e-02,3.77074e-02,3.73303e-02,3.77074e-02,5.27903e-03,3.77074e-02,2.63952e-02,3.77074e-02,3.77074e-02,3.77074e-02,3.77074e-02,3.77074e-02,3.77074e-02,3.77074e-02,3.77074e-02,3.77074e-02,7.54148e-04,2.37557e-02,1.50830e-03,3.77074e-02,3.77074e-02,0.00000e+00,0.00000e+00,3.77074e-02,3.77074e-02,3.77074e-02,3.77074e-02,3.77074e-02,3.77074e-02,3.77074e-02,3.77074e-02
4.47027e-02,4.47027e-02,4.47027e-02,4.47027e-02,4.47027e-02,4.47027e-02,4.47027e-02,4.47027e-03,4.47027e-04,2.14573e-02,4.47027e-02,4.42557e-02,4.47027e-02,4.47027e-02,4.47027e-04,4.47027e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.47027e-02,0.00000e+00,0.00000e+00,4.29146e-02,4.47027e-02,4.47027e-02,4.47027e-02,4.47027e-02,3.66562e-02,4.47027e-02,4.47027e-02,4.47027e-02
4.15628e-02,4.15628e-02,4.15628e-02,4.15628e-02,0.00000e+00,4.15628e-02,4.15628e-02,0.00000e+00,4.15628e-02,4.15628e-02,4.15628e-02,4.15628e-02,4.15628e-02,4.15628e-02,4.15628e-02,4.15628e-02,2.90939e-03,4.15628e-02,4.15628e-04,2.28595e-02,1.78720e-02,4.15628e-02,4.15628e-02,0.00000e+00,0.00000e+00,4.15628e-02,4.15628e-02,4.15628e-02,4.15628e-02,4.15628e-02,0.00000e+00,4.15628e-02
3.95413e-02,3.95413e-02,2.64927e-02,3.95413e-02,3.95413e-04,0.00000e+00,3.95413e-02,3.95413e-02,3.95413e-02,3.95413e-02,3.95413e-02,3.95413e-02,3.95413e-02,3.95413e-02,3.95413e-02,3.95413e-02,3.55872e-03,3.95413e-02,2.60973e-02,3.95413e-02,3.95413e-02,3.95413e-02,3.95413e-02,7.11744e-03,2.29340e-02,3.95413e-02,3.95413e-02,3.95413e-02,3.95413e-02,3.95413e-02,3.95413e-03,0.00000e+00
4.03226e-02,4.03226e-02,0.00000e+00,4.03226e-02,4.03226e-02,3.99194e-02,0.00000e+00,0.00000e+00,4.03226e-02,0.00000e+00,4.03226e-02,4.03226e-02,4.03226e-02,4.03226e-02,4.03226e-02,4.03226e-02,4.03226e-02,1.61290e-03,3.06452e-02,4.03226e-02,4.03226e-02,3.83065e-02,2.41935e-03,4.03226e-02,4.03226e-02,4.03226e-02,4.03226e-02,4.03226e-02,4.03226e-02,4.03226e-02,0.00000e+00,4.03226e-02
4.33839e-02,3.60087e-02,4.33839e-02,4.33839e-02,0.00000e+00,4.33839e-02,4.33839e-02,4.33839e-02,4.33839e-02,0.00000e+00,0.00000e+00,0.00000e+00,4.33839e-02,4.33839e-02,4.33839e-02,4.33839e-02,4.33839e-02,4.33839e-02,4.33839e-02,4.33839e-04,4.33839e-02,4.33839e-02,8.67679e-04,7.37527e-03,0.00000e+00,4.33839e-02,4.33839e-02,4.33839e-02,4.33839e-02,4.33839e-02,8.67679e-04,4.33839e-02
0.00000e+00,5.05051e-04,5.05051e-02,0.00000e+00,4.94949e-02,5.05051e-02,1.01010e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.05051e-02,5.05051e-02,4.39394e-02,5.05051e-02,3.93939e-02,5.05051e-02,5.05051e-02,0.00000e+00,5.05051e-02,0.00000e+00,5.05051e-02,5.05051e-02,5.05051e-02,0.00000e+00,0.00000e+00,5.05051e-02,5.05051e-02,5.05051e-02,5.05051e-02,7.07071e-03,5.05051e-02,5.05051e-02
3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,0.00000e+00,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,2.39153e-02,0.00000e+00,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,3.41647e-02,1.94739e-02,3.41647e-02
4.14766e-02,0.00000e+00,4.14766e-02,4.14766e-02,4.14766e-02,4.14766e-02,4.14766e-02,2.19826e-02,4.14766e-02,8.29531e-03,4.10618e-02,4.14766e-02,0.00000e+00,4.14766e-02,4.14766e-02,4.14766e-02,4.14766e-02,0.00000e+00,4.10618e-02,4.10618e-02,4.14766e-02,3.69141e-02,0.00000e+00,0.00000e+00,4.14766e-02,4.14766e-02,4.14766e-02,2.15678e-02,4.14766e-02,4.14766e-02,0.00000e+00,4.14766e-02
