species,year,n,landing,coverage
POP,1979,102,8086821,0.96078431372549
POP,1980,271,18891334,0.948339483394834
POP,1981,237,16465988,0.987341772151899
POP,1982,249,11122887,0.907630522088353
QLBK,1978,124,5863246,0.032258064516129
QLBK,1979,102,8086821,0.147058823529412
QLBK,1980,271,18891334,0.287822878228782
QLBK,1981,237,16465988,0.109704641350211
QLBK,1982,249,11122887,0.461847389558233
RDBD,1978,124,5863246,0.895161290322581
RDBD,1979,102,8086821,0.892156862745098
RDBD,1980,271,18891334,0.929889298892989
RDBD,1981,237,16465988,0.919831223628692
RDBD,1982,249,11122887,0.931726907630522
REDS,1978,124,5863246,0.854838709677419
REDS,1979,102,8086821,0.823529411764706
REDS,1980,271,18891334,0.85239852398524
REDS,1981,237,16465988,0.679324894514768
REDS,1982,249,11122887,0.847389558232932
REX,1978,124,5863246,0.032258064516129
REX,1979,102,8086821,0.0686274509803922
REX,1980,271,18891334,0.232472324723247
REX,1981,237,16465988,0.388185654008439
REX,1982,249,11122887,0.100401606425703
REYE,1978,124,5863246,0.516129032258065
REYE,1979,102,8086821,0.313725490196078
REYE,1980,271,18891334,0.468634686346863
REYE,1981,237,16465988,0.265822784810127
REYE,1982,249,11122887,0.409638554216867
ROSY,1978,124,5863246,0.467741935483871
ROSY,1979,102,8086821,0.343137254901961
ROSY,1980,271,18891334,0.535055350553506
ROSY,1981,237,16465988,0.632911392405063
ROSY,1982,249,11122887,0.63855421686747
RSTN,1978,124,5863246,0.693548387096774
RSTN,1979,102,8086821,0.617647058823529
RSTN,1980,271,18891334,0.546125461254613
RSTN,1981,237,16465988,0.485232067510549
RSTN,1982,249,11122887,0.42570281124498
SBLY,1978,124,5863246,0.459677419354839
SBLY,1979,102,8086821,0.568627450980392
SBLY,1980,271,18891334,0.553505535055351
SBLY,1981,237,16465988,0.358649789029536
SBLY,1982,249,11122887,0.626506024096386
SHRP,1978,124,5863246,0.669354838709677
SHRP,1979,102,8086821,0.392156862745098
SHRP,1980,271,18891334,0.575645756457565
SHRP,1981,237,16465988,0.39662447257384
SHRP,1982,249,11122887,0.437751004016064
SLGR,1978,124,5863246,0.137096774193548
SLGR,1979,102,8086821,0.0882352941176471
SLGR,1980,271,18891334,0.265682656826568
SLGR,1981,237,16465988,0.248945147679325
SLGR,1982,249,11122887,0.21285140562249
SNOS,1978,124,5863246,0.943548387096774
SNOS,1979,102,8086821,0.980392156862745
SNOS,1980,271,18891334,0.922509225092251
SNOS,1981,237,16465988,0.856540084388186
SNOS,1982,249,11122887,0.883534136546185
SPKL,1978,124,5863246,0.959677419354839
SPKL,1979,102,8086821,0.941176470588235
SPKL,1980,271,18891334,0.988929889298893
SPKL,1981,237,16465988,0.978902953586498
SPKL,1982,249,11122887,0.955823293172691
SSPN,1978,124,5863246,0.991935483870968
SSPN,1979,102,8086821,0.990196078431373
SSPN,1980,271,18891334,0.988929889298893
SSPN,1981,237,16465988,0.852320675105485
SSPN,1982,249,11122887,0.710843373493976
STAR,1978,124,5863246,1
STAR,1979,102,8086821,0.990196078431373
STAR,1980,271,18891334,0.996309963099631
STAR,1981,237,16465988,0.978902953586498
STAR,1982,249,11122887,0.991967871485944
STRK,1978,124,5863246,0.806451612903226
STRK,1979,102,8086821,0.803921568627451
STRK,1980,271,18891334,0.896678966789668
STRK,1981,237,16465988,0.978902953586498
STRK,1982,249,11122887,0.951807228915663
SWSP,1978,124,5863246,0.346774193548387
SWSP,1979,102,8086821,0.362745098039216
SWSP,1980,271,18891334,0.254612546125461
SWSP,1981,237,16465988,0.0379746835443038
SWSP,1982,249,11122887,0.493975903614458
TIGR,1978,124,5863246,0.387096774193548
TIGR,1979,102,8086821,0.254901960784314
TIGR,1980,271,18891334,0.420664206642066
TIGR,1981,237,16465988,0.143459915611814
TIGR,1982,249,11122887,0.104417670682731
URCK,1978,124,5863246,0.201612903225806
URCK,1979,102,8086821,0.274509803921569
URCK,1980,271,18891334,0.0516605166051661
URCK,1981,237,16465988,0.0970464135021097
URCK,1982,249,11122887,0.196787148594378
VRML,1978,124,5863246,0.983870967741935
VRML,1979,102,8086821,0.941176470588235
VRML,1980,271,18891334,0.940959409594096
VRML,1981,237,16465988,0.932489451476793
VRML,1982,249,11122887,0.927710843373494
WDOW,1978,124,5863246,0.741935483870968
WDOW,1979,102,8086821,0.735294117647059
WDOW,1980,271,18891334,0.675276752767528
WDOW,1981,237,16465988,0.679324894514768
WDOW,1982,249,11122887,0.767068273092369
YEYE,1978,124,5863246,0.983870967741935
YEYE,1979,102,8086821,0.941176470588235
YEYE,1980,271,18891334,0.952029520295203
YEYE,1981,237,16465988,0.949367088607595
YEYE,1982,249,11122887,0.959839357429719
YMTH,1978,124,5863246,0.274193548387097
YMTH,1979,102,8086821,0.166666666666667
YMTH,1980,271,18891334,0.523985239852399
YMTH,1981,237,16465988,0.476793248945148
YMTH,1982,249,11122887,0.493975903614458
YTRK,1978,124,5863246,0.766129032258065
YTRK,1979,102,8086821,0.813725490196078
YTRK,1980,271,18891334,0.848708487084871
YTRK,1981,237,16465988,0.831223628691983
YTRK,1982,249,11122887,0.763052208835341
