ARRA,BANK,BCAC,BLCK,BLGL,BDRK,OTHR,BRWN,CBZN,CLPR,CNRY,COPP,CWCD,DBRK,EGLS,GSPT,GSRK,LCOD,LSPN,POP,QLBK,REX,REYE,SBLY,SHRP,SNOS,SSPN,STRK,VRML,WDOW,YEYE,YTRK
4.28266e-02,4.28266e-04,4.28266e-02,4.28266e-02,0.00000e+00,4.28266e-02,4.28266e-02,4.28266e-02,4.28266e-02,0.00000e+00,8.13704e-03,4.28266e-02,4.23983e-02,4.28266e-02,4.28266e-02,4.28266e-02,4.28266e-02,0.00000e+00,4.28266e-02,0.00000e+00,4.28266e-02,4.28266e-02,5.99572e-03,0.00000e+00,4.28266e-02,4.28266e-02,4.28266e-02,4.28266e-02,4.28266e-02,4.28266e-02,8.56531e-04,4.28266e-02
4.21053e-02,4.21053e-02,4.21053e-02,4.21053e-02,4.21053e-02,5.89474e-03,4.21053e-02,0.00000e+00,4.21053e-02,4.21053e-02,2.02105e-02,4.21053e-02,4.21053e-02,4.21053e-02,0.00000e+00,4.21053e-02,2.94737e-03,4.21053e-02,4.21053e-02,0.00000e+00,4.21053e-02,4.12632e-02,4.21053e-02,0.00000e+00,4.21053e-02,4.21053e-02,4.21053e-02,4.21053e-02,4.21053e-02,4.21053e-02,0.00000e+00,3.36842e-03
3.92311e-02,3.92311e-02,0.00000e+00,3.92311e-02,3.92311e-02,0.00000e+00,3.92311e-02,3.21695e-02,3.92311e-02,3.92311e-02,3.92311e-02,3.92311e-02,3.21695e-02,3.92311e-02,3.92311e-02,3.92311e-02,3.92311e-02,0.00000e+00,3.92311e-02,3.92311e-02,3.41310e-02,0.00000e+00,3.84464e-02,0.00000e+00,3.92311e-02,3.92311e-02,3.92311e-02,3.92311e-02,3.92311e-02,3.92311e-02,0.00000e+00,3.92311e-02
4.05022e-02,4.05022e-02,4.05022e-02,4.05022e-02,4.05022e-02,0.00000e+00,4.05022e-02,4.05022e-02,4.05022e-02,4.05022e-02,4.05022e-02,4.05022e-02,4.05022e-02,4.05022e-02,4.00972e-02,4.05022e-02,4.05022e-02,0.00000e+00,3.07817e-02,4.05022e-02,2.71365e-02,1.09356e-02,0.00000e+00,4.05022e-02,0.00000e+00,0.00000e+00,4.05022e-02,4.05022e-02,4.05022e-02,4.05022e-02,0.00000e+00,4.05022e-02
4.44642e-02,2.22321e-03,4.44642e-02,4.44642e-02,1.77857e-03,0.00000e+00,4.44642e-02,0.00000e+00,4.44642e-02,0.00000e+00,4.44642e-02,4.44642e-02,4.44642e-02,4.44642e-02,4.44642e-02,4.44642e-02,4.26856e-02,4.44642e-02,0.00000e+00,1.77857e-02,4.44642e-02,4.44642e-02,4.44642e-02,4.44642e-02,1.77857e-03,4.44642e-02,4.44642e-02,4.44642e-02,4.44642e-02,4.44642e-02,0.00000e+00,0.00000e+00
3.65073e-02,1.50546e-03,3.76364e-02,3.76364e-02,3.76364e-02,3.76364e-02,3.76364e-02,3.68837e-02,3.76364e-02,3.76364e-02,3.76364e-02,3.76364e-02,3.76364e-02,3.76364e-02,2.63455e-03,3.76364e-02,3.34964e-02,3.76364e-02,0.00000e+00,3.08619e-02,3.76364e-02,3.76364e-02,0.00000e+00,3.76364e-02,3.76364e-02,3.76364e-02,3.76364e-02,3.76364e-02,3.76364e-02,3.76364e-02,0.00000e+00,3.01091e-02
4.33463e-02,0.00000e+00,4.33463e-02,2.73082e-02,4.24794e-02,4.33463e-02,0.00000e+00,4.24794e-02,4.33463e-02,4.33463e-02,4.33463e-02,4.33463e-02,4.33463e-02,4.33463e-02,4.33463e-02,4.33463e-02,0.00000e+00,4.33463e-02,0.00000e+00,2.03728e-02,4.33463e-02,0.00000e+00,4.33463e-02,0.00000e+00,4.33463e-02,4.33463e-04,4.33463e-02,4.33463e-02,4.33463e-02,4.33463e-02,0.00000e+00,4.33463e-02
4.66636e-02,0.00000e+00,0.00000e+00,4.66636e-02,4.66636e-02,4.61969e-02,4.66636e-02,0.00000e+00,4.66636e-02,4.66636e-02,4.66636e-02,4.66636e-02,4.61969e-02,4.66636e-02,3.26645e-02,4.66636e-02,4.19972e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.66636e-02,4.66636e-03,0.00000e+00,0.00000e+00,3.49977e-02,4.66636e-02,4.66636e-02,4.66636e-02,4.66636e-02,4.66636e-02,4.66636e-02
4.51264e-02,4.51264e-02,4.51264e-02,4.51264e-02,0.00000e+00,4.51264e-02,4.51264e-02,1.35379e-03,4.51264e-02,0.00000e+00,4.06137e-02,2.25632e-03,4.51264e-02,4.51264e-02,1.80505e-03,3.15884e-03,0.00000e+00,4.51264e-02,4.06137e-02,0.00000e+00,4.51264e-02,4.51264e-02,4.51264e-04,4.01625e-02,2.39170e-02,4.51264e-02,4.51264e-02,4.51264e-02,4.51264e-02,4.46751e-02,3.38448e-02,4.51264e-02
1.03252e-03,1.49716e-02,5.16262e-02,5.16262e-02,5.16262e-02,5.16262e-02,0.00000e+00,0.00000e+00,3.09757e-03,0.00000e+00,5.16262e-02,5.16262e-02,5.16262e-02,5.16262e-02,0.00000e+00,5.16262e-02,0.00000e+00,5.16262e-02,0.00000e+00,0.00000e+00,5.16262e-02,5.16262e-02,5.16262e-02,5.16262e-02,0.00000e+00,5.16262e-02,5.16262e-02,0.00000e+00,5.16262e-02,5.16262e-02,5.16262e-02,0.00000e+00
