species,year,n,landing,coverage
POP,1978,124,5863246,0.951612903225806
POP,1979,102,8086821,0.96078431372549
POP,1980,271,18891334,0.948339483394834
POP,1981,237,16465988,0.987341772151899
POP,1982,249,11122887,0.907630522088353
QLBK,1978,124,5863246,0.370967741935484
QLBK,1979,102,8086821,0.352941176470588
QLBK,1980,271,18891334,0.516605166051661
QLBK,1981,237,16465988,0.333333333333333
QLBK,1982,249,11122887,0.449799196787149
RDBD,1978,124,5863246,0.895161290322581
RDBD,1979,102,8086821,0.892156862745098
RDBD,1980,271,18891334,0.929889298892989
RDBD,1981,237,16465988,0.919831223628692
RDBD,1982,249,11122887,0.931726907630522
REDS,1978,124,5863246,0.588709677419355
REDS,1979,102,8086821,0.686274509803922
REDS,1980,271,18891334,0.723247232472325
REDS,1981,237,16465988,0.831223628691983
REDS,1982,249,11122887,0.662650602409639
REX,1978,124,5863246,0.0161290322580645
REX,1979,102,8086821,0.156862745098039
REX,1980,271,18891334,0.416974169741697
REX,1981,237,16465988,0.0337552742616034
REX,1982,249,11122887,0.325301204819277
REYE,1978,124,5863246,0.0483870967741935
REYE,1979,102,8086821,0.254901960784314
REYE,1980,271,18891334,0.391143911439114
REYE,1981,237,16465988,0.308016877637131
REYE,1982,249,11122887,0.152610441767068
ROSY,1978,124,5863246,0.475806451612903
ROSY,1979,102,8086821,0.617647058823529
ROSY,1980,271,18891334,0.498154981549816
ROSY,1981,237,16465988,0.413502109704641
ROSY,1982,249,11122887,0.228915662650602
RSTN,1978,124,5863246,0.467741935483871
RSTN,1979,102,8086821,0.5
RSTN,1980,271,18891334,0.535055350553506
RSTN,1981,237,16465988,0.940928270042194
RSTN,1982,249,11122887,0.261044176706827
SBLY,1978,124,5863246,0.451612903225806
SBLY,1979,102,8086821,0.274509803921569
SBLY,1980,271,18891334,0.446494464944649
SBLY,1981,237,16465988,0.666666666666667
SBLY,1982,249,11122887,0.514056224899598
SHRP,1978,124,5863246,0.0806451612903226
SHRP,1979,102,8086821,0.382352941176471
SHRP,1980,271,18891334,0.22140221402214
SHRP,1981,237,16465988,0.29535864978903
SHRP,1982,249,11122887,0.393574297188755
SLGR,1978,124,5863246,0.524193548387097
SLGR,1979,102,8086821,0.156862745098039
SLGR,1980,271,18891334,0.0922509225092251
SLGR,1981,237,16465988,0.109704641350211
SLGR,1982,249,11122887,0.289156626506024
SNOS,1978,124,5863246,0.943548387096774
SNOS,1979,102,8086821,0.980392156862745
SNOS,1980,271,18891334,0.922509225092251
SNOS,1981,237,16465988,0.856540084388186
SNOS,1982,249,11122887,0.883534136546185
SPKL,1978,124,5863246,0.959677419354839
SPKL,1979,102,8086821,0.941176470588235
SPKL,1980,271,18891334,0.988929889298893
SPKL,1981,237,16465988,0.978902953586498
SPKL,1982,249,11122887,0.955823293172691
SSPN,1978,124,5863246,0.870967741935484
SSPN,1979,102,8086821,1
SSPN,1980,271,18891334,0.911439114391144
SSPN,1981,237,16465988,0.974683544303797
SSPN,1982,249,11122887,0.963855421686747
STAR,1978,124,5863246,1
STAR,1979,102,8086821,0.990196078431373
STAR,1980,271,18891334,0.996309963099631
STAR,1981,237,16465988,0.978902953586498
STAR,1982,249,11122887,0.979919678714859
STRK,1978,124,5863246,0.806451612903226
STRK,1979,102,8086821,0.803921568627451
STRK,1980,271,18891334,0.896678966789668
STRK,1981,237,16465988,0.978902953586498
STRK,1982,249,11122887,0.951807228915663
SWSP,1978,124,5863246,0.298387096774194
SWSP,1979,102,8086821,0.686274509803922
SWSP,1980,271,18891334,0.265682656826568
SWSP,1981,237,16465988,0.350210970464135
SWSP,1982,249,11122887,0.0522088353413655
TIGR,1978,124,5863246,0.209677419354839
TIGR,1979,102,8086821,0.0294117647058824
TIGR,1980,271,18891334,0.501845018450184
TIGR,1981,237,16465988,0.531645569620253
TIGR,1982,249,11122887,0.285140562248996
URCK,1978,124,5863246,0.00806451612903226
URCK,1979,102,8086821,0.735294117647059
URCK,1980,271,18891334,0.302583025830258
URCK,1981,237,16465988,0.122362869198312
URCK,1982,249,11122887,0.289156626506024
VRML,1978,124,5863246,0.983870967741935
VRML,1979,102,8086821,0.941176470588235
VRML,1980,271,18891334,0.940959409594096
VRML,1981,237,16465988,0.932489451476793
VRML,1982,249,11122887,0.927710843373494
WDOW,1978,124,5863246,0.733870967741935
WDOW,1979,102,8086821,0.745098039215686
WDOW,1980,271,18891334,0.675276752767528
WDOW,1981,237,16465988,0.679324894514768
WDOW,1982,249,11122887,0.759036144578313
YEYE,1978,124,5863246,0.983870967741935
YEYE,1979,102,8086821,0.941176470588235
YEYE,1980,271,18891334,0.952029520295203
YEYE,1981,237,16465988,0.949367088607595
YEYE,1982,249,11122887,0.959839357429719
YMTH,1978,124,5863246,0.379032258064516
YMTH,1979,102,8086821,0.372549019607843
YMTH,1980,271,18891334,0.280442804428044
YMTH,1981,237,16465988,0.236286919831224
YMTH,1982,249,11122887,0.132530120481928
YTRK,1978,124,5863246,0.766129032258065
YTRK,1979,102,8086821,0.813725490196078
YTRK,1980,271,18891334,0.848708487084871
YTRK,1981,237,16465988,0.831223628691983
YTRK,1982,249,11122887,0.763052208835341
