,1951,1955,1957,1960,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
254,2111.7360404452,2505.640647973,1643.7298610656,1094.2358116079,1751.1904305073,1626.047923123,1571.3124777003,1226.4194334214,915.5811974349,212.8486753243,125.1116631028,94.1181497459,95.173205609,419.5434629038,465.126321394,99.8524645443,11.5616160335,11.6886218984,17.6683301713,42.7007325426,15.6802347939,16.592409059,5.3433181716,53.695358108,161.6449001294,23.4239638113,45.8795079031,9.4537722692,4.2556036575,8.1669307028,16.0970861861,4.1748642149,878.6093365821,1497.6767452171,941.5525360214,1217.9381632031,1279.0860440241,1247.3531750967,1274.2675322298,937.4692974662,881.4637933948,439.0470278224,347.8159935401,157.8936911923,17.6107239398,63.3323816965,66.6553994321,43.277702043,57.4025685848,103.3029417371,240.8026661797,342.4531708965,293.168545038,236.40145937,322.6221122835,176.0237784009
255,0.0635029324,7.6276093695,,,,,1.9295819611,,,,,,,,,,,,,,0.0317514662,,,10.5614448477,3.8482777052,0.117480425,,,,0.2453934746,0.4241088702,0.0471736069,1.3090675928,13.4286022469,4.2288417074,16.9897559791,7.4638625223,18.9583468844,20.3114129375,12.320476076,6.1352904574,2.9392785867,0.6354829167,0.6844708931,0.3188754393,0.3039068909,0.3238649554,0.245847067,0.8727117285,1.2564508774,0.8749796904,0.8486713327,0.8967521244,1.2727802028,1.7123112137,0.4381702338
256,0.4173049845,0.1070478004,1.6855492636,,,,,,,,,,,,0.0090718475,0.0090718475,0.014514956,6.6587360576,0.6636056439,0.1206555716,0.0099790322,0.0430912756,0.1215627564,2.2611579869,0.2608156153,,,0.0158757331,,,,1.4791647332,15.2642905865,14.2346358964,11.9408192586,8.4871669192,2.1908511688,0.2063845304,0.0671316714,1.579408648,1.031922652,0.1519534455,0.1075013928,0.0898112902,0.0222260264,0.1265522725,0.0734819647,0.1315417886,0.5465788113,0.6636056439,0.6681415676,0.8033120952,0.3483589436,0.4486028584,0.7166759517,0.3107107765
257,,,0.1088621699,0.0816466274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1324489734,11.5725022505,3.720818248,0.5710727995,11.3956012244,21.9411703391,19.3779198308,5.965193317,34.3287780866,16.3279647047,20.754119095,40.8582403174,29.6000775824,45.5574573172,17.32995026,3.3788095976,6.519936791,4.1948222793,1.9599726502
258,8.404613107,0.7293765382,1.9540759493,1.9472720637,3.2635971345,0.0616885629,1.4846078417,1.0273867282,0.484436656,,,0.0040823314,0.007257478,1.2396679595,0.2844024188,1.5961915658,2.1092045414,2.5868373117,2.0697420048,3.7906714737,10.3682144962,27.4636574986,21.8132572895,16.4599600857,8.0675939728,10.0801833384,3.3892422222,2.3849887051,5.7919210299,8.1084172865,5.7347683907,6.2858831258,8.1655699257,5.4335830541,4.8439129672,31.0048531663,26.6966327933,17.6783092036,21.7207244451,9.9590741744,6.5666568056,5.6504002091,4.7785956653,5.1546237438,1.5735119471,2.464820963,3.0585733812,2.9973384107,4.2134195667,4.0995678807,2.6213103322,2.1001326939,1.9595190578,1.8347811548,1.4297231644,0.308896407
259,102.703292618,74.7411370998,270.7511027057,542.6094243976,139.4823767116,120.9921371576,62.1494127838,58.3392368381,39.1237030773,122.1270252786,19.6659509886,30.37708132,152.5521873903,575.7321003604,618.575714501,437.2009068582,394.8036276141,150.0488110754,105.3309532434,44.9060986674,44.8149266001,39.1332285172,41.1562505075,138.9267260528,259.9134201019,97.5482152818,147.3798735439,128.2360073783,83.456007391,97.9836639614,21.863606043,93.1910069324,133.3738482042,195.3635964722,116.7551307875,252.0912196038,245.3213534144,215.5847445273,251.745128622,363.3243168241,93.9480526055,50.2013360473,41.569926753,13.9547694013,2.2616115792,9.4587617854,5.9275451499,5.2575892128,5.1587060751,3.6790877495,1.8910266093,5.8032608393,1.1802473584,1.311789147,5.2104156058,2.4947580597
262,,24.1311143231,15.739655395,727.3340117261,784.4580745929,617.3365001339,970.7321334726,878.1639088704,414.7798357869,555.3553701209,408.3551533945,592.3902803137,608.2859714856,3238.0471832231,1583.4057039967,1116.3325641314,1502.7338466003,1550.8958313319,1468.1610358163,1328.6822878437,2534.5961707913,1541.4810680068,1788.1373437794,2026.8693607695,1700.3663121298,2125.9248635118,3008.9567257453,3051.1879901803,2963.7984297176,4516.3176681578,5373.4761677577,5432.4998754889,2901.5551233123,4376.5191375612,4158.57253754,3315.0345097615,243.0855966005,157.3149073225,137.9546775943,48.949874686,58.7370373505,79.738817882,47.8662425034,67.4945453249,59.4215082436,25.8710946717,19.4296293615,13.0738930101,8.668603869,2.1119260957,2.1763362128,13.3832430095,0.9334931067,0.7584064502,5.7715093731,0.0127005865
263,99.9518012743,120.1820211768,176.7304753204,44.3976216156,79.7188598175,55.623579292,63.4503157139,41.1798373109,20.3477003275,28.3245758254,17.2918485005,9.6982585591,5.0620908994,32.0458476657,15.0488342086,15.6285252632,33.011545831,35.0558866629,22.0264457055,45.2599007195,34.8027821179,98.1124841957,53.6499988706,39.0198304236,31.0298007468,9.2024820938,0.8373315233,0.1410672285,,0.0058967009,0.0127005865,0.0412769061,0.0022679619,3.5393812982,0.1587573311,16.4286622118,8.7747444846,6.0772306335,8.9960975634,10.6766573109,42.6227146542,35.4550479524,44.2039376717,33.8924222223,13.4549106047,15.8185804681,18.4199327359,15.6375971107,20.0614835392,24.3211695281,24.2662848507,28.3540593297,30.1516459098,23.1345718764,23.1640553807,11.3765503447
264,40.4173485294,13.5388251939,14.406093814,63.5156330158,8.2717105413,3.3125851109,1.2301425196,3.3488725009,2.721554247,,,,,,,,,,,,,,,,,,,,,,,,,0.2707946476,0.1106765394,0.0970687681,,,0.1342633429,1.704146551,,,0.0013607771,,,,,,,,,0.0004535924,,0.0004535924,0.0471736069,0.0068038856
265,,,,,,,,,,,,,,,,,,,,,,,248.3758444643,63.0348250989,2.0221148055,1.8606359202,0.4581282982,5.2757329078,23.2965043541,16.1796399982,22.512696731,39.2842747779,39.4022087953,29.3129536094,18.3487187331,25.8007878537,30.8202410698,45.2081911888,41.8243920751,17.3471867702,9.3884549673,3.3044204482,3.852813629,0.0662244867,0.0099790322,0.0195044721,0.0208652492,0.0045359237,0.1818905422,0.0244939882,0.039916129,0.0018143695,0.003628739,0.0027215542,0.010886217,0.0494415688
266,4.8293980113,10.1205530597,3.2567932489,16.1946085466,5.2113227906,2.7927682498,0.2490222136,,2.5296846726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,37.1179175973,29.4490313217,27.9685058114,51.9744286392,50.6440422048,73.9609582157,80.8573766775,63.1005959932,51.3393993149,62.7209391757,19.7562158711,18.5383203456,22.1271432126,78.8856106256,71.8785156244,94.1299431476,108.599539894,111.8481684802,93.0980204957,55.9705774585,69.8246493527,84.2570515244,644.2930413577,146.3488580767,47.590911932,37.8704273466,6.8047928022,43.6668843003,4.1989046107,12.8616117788,27.4305452552,12.8108094329,1.3884462583,5.0679876002,4.5055330559,4.5885404604,1.9400145857,1.8515640727,13.4163552528,6.2718217621,11.2409262247,13.224032086,26.9293256814,21.5070824367,20.06738024,24.2998506865,22.3276310422,20.6552359574,21.9647571426,24.2236471675,24.5901498061,26.6313154914,28.801301411,26.1772695245,28.0283800048,11.2540804036
268,0.5352390019,0.7511489722,1.9032736034,,1.0772818894,,,0.0462664222,,,,,,0.0353802052,0.1310881962,0.0589670087,,0.03628739,,0.3256793249,0.4826222865,,,,2.4453164909,,0.8749796904,0.7275621687,2.2738585733,0.0535239002,0.3447302046,0.6023706733,0.029029912,0.1251914954,,0.4544995592,0.0916256596,0.0176901026,,3.8827507257,0.2685266857,0.1347169352,1.1648252177,2.9451752876,0.2431255127,0.1905087973,0.021772434,0.3637810843,0.5316102629,0.4168513922,0.2707946476,0.1954983134,0.1215627564,0.209559677,0.2553725068,0.070306818
269,0.3737601166,,2.1046686177,11.20373165,288.4221544313,90.0594051789,136.5022748111,3.9734692006,4.264675505,63.6553394672,21.0648298716,78.8856106256,109.411016652,250.774894533,48.9852548912,120.6492213225,96.4124199761,104.3697910019,100.9796415949,39.0738079161,0.5932988258,6.9957551918,2253.4215153197,10280.6766110444,3512.3168019778,2690.2155498179,2976.64734091,2390.6200544256,2124.8843226047,1696.3180001874,1568.5510073243,1903.7539577069,1161.9453597183,1100.536663282,1161.4577479157,915.4219865114,1697.1303841302,1409.5677872485,1386.795182087,975.2716859566,630.5151729824,729.9358175862,331.5660467238,49.0210886888,4.6202919266,8.6568104672,5.9035047541,8.1959606148,8.2771536498,30.7023070525,4.0356113559,10.072472268,1.212452417,2.482964658,5.7275109128,2.3868030746
270,,512.4233054673,819.229558837,1623.7414058987,508.2475340677,290.4156929172,424.0548926605,370.2307143182,209.925726063,259.4852289004,88.727204375,94.4529009183,87.7846394208,202.0332187468,162.8745890566,193.521104247,225.4286062385,188.3274715591,242.9123243135,161.9329312872,135.0222028931,82.7792475683,15.3091962316,90.2177089176,0.195044721,,0.2440326975,,1.6801061551,,,1.2129060094,50.8000779816,9.7336387643,7.9841329759,1.8275236768,0.0081646627,0.1678291786,0.4245624625,40.6350728692,33.602576695,23.0751512753,13.8350210145,18.5151871345,22.6102190915,10.2956397163,1.2074629009,8.5669991771,80.3906301242,85.6681774014,56.9439866941,64.0526863872,9.8343362714,20.4370580253,14.4106297377,11.5942746845
271,,103.5424385108,0.8073944266,27.3080753141,85.7031040143,147.8815467101,51.9218119237,9.9568062125,25.1866237786,41.5077845977,21.4054777448,26.4594039814,50.3773298886,111.0625464875,75.6201991216,55.7115762126,67.9739924647,40.8255816664,54.5621731357,42.0815789514,112.3616350481,12.5998889787,10.2389406695,25.2383333093,52.5409655149,14.1017333307,3.4813214743,1.9758483833,0.1764474337,0.0068038856,,,,1.4406093814,0.0580598239,0.146510337,0.0090718475,0.0204116569,,,1.554007475,3.2477214014,0.995635262,0.0489879764,,0.0580598239,0.025401173,0.327040102,0.0263083577,0.2440326975,0.775189368,0.0417304985,0.073935557,0.070306818,0.0557918621,0.0249475806
651,,,,,,,,,,,,,,,,,,,,0.0136077712,1.0995079158,,1.2990885606,1.3421798361,1.6519834279,0.2612692077,0.0167829179,0.3542556445,0.0054431085,0.1315417886,0.359698753,0.2848560112,0.0616885629,0.2839488264,0.2208994864,0.0684924485,0.2558260992,0.3302152486,0.2939278587,0.5724335766,0.5529291045,0.9924601154,1.0859001445,0.8545680335,0.7212118754,1.0069750714,1.1775258042,1.1766186194,1.0995079158,0.7692926671,1.0845393674,0.565629691,0.6214215531,0.9402969923,1.3462621675,0.3460909817
652,,,,,,,,,,,,,,,,,,,,,0.0303906891,,0.0607813782,0.6654200134,14.2491508524,6.3257992547,2.3985964763,0.9262356287,0.1233771259,,,,1.6578801288,5.1378408259,10.1223674292,33.0823062414,49.4483727056,42.5238315166,30.9390822719,41.922368028,27.0549707691,28.6203180535,23.3903979756,17.6969064909,13.5574224813,13.7883009999,12.7146478495,17.7336474733,19.1175578079,15.9519366263,13.2612266607,12.3272799617,12.271941692,11.7793403733,12.5504474099,4.9759083482
653,,,,,,,,,,,,,,,,,0.7946938401,,,,,,,0.0907184749,,,,,0.0058967009,0.0870897359,0.0027215542,,,,,,,,0.0009071847,,,,,0.021772434,0.0027215542,0.0054431085,0.0335658357,,,,,,,0.0172365102,0.0004535924,
654,,,,,,,,,,,,,,,,,,,0.1084085775,,,,,0.2848560112,0.3179682545,,0.0045359237,0.0199580645,,,,,0.4740040313,0.7647567434,0.7452522713,1.4242800559,1.9504472103,0.6935427406,0.8659078429,3.3189354042,0.8083016114,0.4472420813,0.2839488264,0.1242843106,0.3751208937,0.09933673,0.0948008063,0.0834609969,0.0185972874,0.0816466274,0.1224699411,0.0312978738,0.0943472139,0.0830074045,0.0480807917,0.1900552049
655,,,,,,,,,,,,,,,,,,0.1446959675,0.4136762455,0.1728186947,5.7452010154,2.215345157,1.6102529295,0.5148273451,3.1220763137,1.0967863615,0.3279472868,0.484436656,2.8812187628,1.788968325,12.4728831139,25.8075917393,16.6073776074,17.0614235743,9.3943516682,34.928880798,45.184150793,64.59382209,45.7828927273,30.1629857192,16.1156834734,9.9885576788,14.9730842821,12.87521955,3.0018743344,5.1945398727,5.3011340807,3.787496327,5.2525996967,5.4975395789,4.3612906808,3.187847208,3.6128632629,5.5828149453,6.5757286531,2.0520519022
657,,,,,,,,,,,,,,,,,,0.0054431085,,0.0136077712,0.4803543246,,0.014514956,,0.0009071847,,,,,,,,,0.0040823314,0.8813299836,0.0816466274,0.4594890754,0.0081646627,0.0589670087,0.0771107037,0.0004535924,0.1274594572,0.0299370967,0.0784714808,0.0244939882,0.2463006594,0.0508023459,0.2821344569,0.1555821845,0.1637468472,0.205930938,0.1514998531,0.191415982,0.3542556445,0.2667123162,0.1791689879
658,,,,,,,,,,,,,,,,,,,,,,0.0013607771,,0.0077110704,0.4377166414,0.0027215542,0.0185972874,0.0004535924,,0.0009071847,,,,0.007257478,0.0077110704,0.0530703078,0.0916256596,0.6985322567,0.7919722859,0.1056870233,0.9040096024,1.7046001434,1.5812230175,1.2628011706,0.7924258782,0.70488255,0.8073944266,0.7801788841,1.1122085023,0.9706876814,1.532235041,1.590294865,1.9082631195,1.5671616539,1.2156275636,1.0015319629
659,,,,,,,,,,,,,,,,,,,,,,0.0308442815,0.0113398094,0.5007659814,1.5413068885,0.2748769789,0.3070820375,0.0467200146,,0.018143695,,,0.5542898816,0.032658651,2.5795798338,3.0399760939,2.4230904646,1.9694980901,0.9203389279,0.8250845292,1.3557876074,1.017407696,0.9852026374,1.1475887075,1.1371560829,0.9529975788,0.8318884148,0.712140028,0.4617570372,0.4903333568,0.9475544703,1.0255723587,0.7302837229,0.7443450865,0.9471008779,0.3601523453
660,,,,,,,,,,,,,,,,,,,,,,,,0.0453592374,,,,,,,,,,,0.010886217,,,,,,,,,,,0.0049895161,,,0.0018143695,0.0040823314,0.0018143695,0.0009071847,0.0353802052,0.0077110704,0.0249475806,0.0004535924
661,,,,,,,,,,,,,,,,,,,,,,,,0.1179340174,,,,,,,,0.0022679619,,,,,,,,0.0086182551,,0.2163635626,0.4962300577,0.0580598239,0.0122469941,0.3374727266,0.1288202344,0.4744576237,0.8622791039,0.1651076243,0.0857289588,0.0966151758,0.0997903224,0.1891480202,0.0612349706,0.0408233137
662,,,,,,,,,,,,,,,,,,,,,,,,0.0077110704,,,,,,,,,0.003628739,0.0058967009,0.0140613636,0.0244939882,0.2844024188,,0.007257478,0.0616885629,,0.0276691348,0.0249475806,0.0494415688,,0.0707604104,0.1070478004,0.0938936215,0.0480807917,0.018143695,,,,0.0190508797,,
663,,,,,,,,,,,,,,,,,,,,,,0.1088621699,,0.0721211875,127.4630859722,45.6422790912,20.9609572178,117.6301104779,36.5854001497,51.5104036401,16.0875607462,17.7254828105,41.4646933221,12.5713126591,45.1437810716,25.6003000241,48.2517960217,30.226942244,36.9523563806,209.925726063,12.3222904455,81.8380433912,56.2767523113,199.1751331951,72.8945625433,90.4327117031,16.4322909508,35.3117127621,25.7703971646,83.2750240336,49.8865429394,7.4906244724,6.7952673623,10.6508025455,51.7059019535,17.5154695411
664,,,,,,,,,,,,,,,,,,,,,,,,,0.8028585029,,,,,,,,2.6090633381,0.5883093097,1.1552997778,4.6071377477,4.7155463253,7.1917070976,8.5248150863,2.4081219162,0.5021267586,0.1297274191,0.2326928881,0.0907184749,0.0394625366,0.0403697213,0.0009071847,0.0303906891,0.0022679619,0.0013607771,0.0426376832,0.0018143695,0.0349266128,0.2626299848,0.0394625366,0.0027215542
665,,,,,,,,,,,,,,,,,,,0.0185972874,23.8276610246,43.4532422919,49.4329505649,40.0617321078,41.0346877511,30.0745352062,16.7557023139,19.5806756222,16.2626474028,9.8633661834,9.7032480752,17.2138306121,20.427078993,8.8210109068,12.452471457,11.9657668392,37.937559018,18.3487187331,12.1422142729,39.4013016105,41.9722631892,13.9624804717,8.0821089288,12.1553684517,17.3054562717,7.7260389148,9.7445249813,16.0607987961,18.0162355226,17.3898244534,11.1415894947,6.0599941233,3.1597244807,7.121853872,4.1453807105,5.7946425842,2.2502717699
666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6409260252,0.0426376832,,,,0.0104326246,,,,0.1923231668,0.1238307182,0.0394625366,,0.19867346,0.0421840908,0.0498951612,0.0580598239,0.0009071847,0.1855192812,0.0594206011,0.007257478
667,,,,,,,,,,,,,,,,,,,,,0.9348538838,0.6400188404,4.1821216928,6.6864051924,37.8391294728,17.4034322246,51.1643126583,129.5536932262,206.7102097202,294.975657058,273.4699353985,231.5847619452,280.6389628774,312.3695638428,233.2263127485,262.7148066068,191.6196450132,217.8041720157,191.761165834,158.0860143591,35.3647830699,44.9514579049,82.1805056339,93.2209440292,179.2492737759,113.260201542,55.6113322979,67.3661786829,25.4224918133,42.576448232,94.5272900677,95.8177603731,125.8269782774,127.0602959436,73.052866282,26.1786303016
668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0063502932,,,,0.1124909089,,,0.0031751466,,0.0018143695,,,0.0058967009,0.003628739,0.0009071847
669,,,,,,,,,,,,,,,,,,,,,0.0635029324,,0.1496854836,,0.0535239002,0.0222260264,0.0004535924,,0.139252859,,,,,,,0.0058967009,0.0045359237,2.1350593067,0.2063845304,0.6563481659,2.2566220631,0.1011510995,0.0208652492,0.0158757331,0.029029912,0.0249475806,0.03628739,0.2934742663,0.0421840908,0.1206555716,0.1147588707,0.2317857034,0.1424280056,0.1324489734,0.227703372,0.0757499265
670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6454619489,0.0009071847,,0.1338097505,0.8064872419,0.0208652492,,0.0045359237,,,0.0117934017,0.0045359237,0.0027215542,,,,,,
671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004535924,0.0004535924,,,,
672,,,,,,,,,,,,,,,,,,,,,4.535923745,,0.1632932548,2.3663914177,2.3577731626,2.2684154649,27.655527073,16.1447133854,,,0.518456084,2.8131799066,,0.1814369498,,2.81000476,5.7152639186,27.868715489,20.3608545063,6.8438017464,7.9986479319,3.9507895819,5.2027045355,0.0113398094,0.2272497796,0.0412769061,,0.2757841637,,,0.0467200146,0.2258890025,0.4340879024,0.0045359237,0.0276691348,0.0090718475
673,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1034190614,,,,,,,0.0027215542,,,,,,0.0081646627,,,0.0149685484,,,0.0081646627,,,,0.0671316714,0.0861825512,,0.0970687681,,,
674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1505926683,,,,0.0439984603,0.0018143695,,0.6921819635,0.153767815,0.374213709,1.5440284428,0.419119354,0.5647225062,0.3982541048,3.7412299048,0.5488467731,1.131259382,0.2975565977,2.0724635591,2.2756729428,4.7677094483,0.7978689867
675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5932988258,,0.0081646627,0.4036972133,0.0907184749,2.7841499947,0.9856562298,0.5007659814,0.6713167143,0.2027557914,0.1143052784,4.6021482316,0.3365655419,0.7189439136,0.1827977269,0.1006975071,1.4247336483,0.4894261721,1.0790962589,0.3329368029,0.3188754393,0.540228518,0.13562412,4.2111516048,0.1456031522,0.0603277858
676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0580598239,0.0018143695,0.0707604104,0.0099790322,0.3728529318,0.1496854836,0.1737258794,,,,0.0381017595,0.0249475806,0.0054431085
678,,,,,,,,,,,,,,,,,,,,,,,,,0.6450083565,,,,,,,,,,,0.5379605562,2652.8735575876,2460.7708366956,2090.4625580814,1299.714064439,1082.9204962337,891.0736014409,605.8297687777,1128.7111000314,845.4630738159,552.3539493789,518.6289027428,556.9143671121,503.8241012317,694.8531689732,539.7263912653,551.7538466675,456.6337113663,501.5502426583,651.9914111377,359.9028695433
679,,,,,,,,,,,,,,,,,,,,,,,,1.1548461855,0.3751208937,,,,,,,,,,,0.2599084306,750.1982425473,700.0581414706,596.80418771,555.4188730534,355.3923469713,293.9822897579,205.7485938863,389.2267093697,390.3071664057,317.4203149328,324.2623023097,322.6706466676,331.7932965034,417.6361069691,485.0576239217,462.1566521181,459.9821302748,411.4509213504,428.4583674321,189.4437623927
956,,,,,,,,,,,,,,,,,,,,,5856.2694585459,15.3105570087,0.018143695,2320.6048962757,3593.6159776281,3268.5716820648,2693.8755866877,3059.0950124525,2281.2580257501,1825.2402928284,1877.2850282856,1761.2306977167,151.8618197963,85.8781906708,14.8347386079,0.3583379759,0.3401942809,0.077564296,0.4730968466,30.5440033138,0.0009071847,,0.0117934017,,,,,,,0.2912063044,,,,0.0272155425,,
957,,,,,,,,,,,,,,,,,,,,,,18.2902053168,,30.0582058807,58.621371295,43.5693619398,38.6274730196,43.7281192708,44.3341186832,74.5488139331,76.2869799121,61.3814808938,92.5414626522,73.5754046974,47.6616723425,34.2870475881,25.620711681,44.6271393571,57.8792941703,57.6524979831,51.1643126583,30.6052382843,16.3320470361,8.1710130342,2.2221490427,3.1003038797,3.7212718404,3.2019085716,0.6137104827,0.1251914954,0.0771107037,0.0303906891,0.0303906891,0.0934400291,0.0240403958,0.0585134163
