species,mad
BANK,3.39305259983327e-05
BCAC,3.51141952744371e-05
BLGL,3.56415275101359e-05
DBRK,3.62300418838279e-05
CLPR,3.70967161181886e-05
WDOW,3.75326323193711e-05
CNRY,3.75911327139625e-05
POP,3.85619585084342e-05
YTRK,3.91277633484803e-05
SNOS,3.9348509049125e-05
CWCD,4.0398340377958e-05
BRNZ,4.62234912368979e-05
CMEL,7.36273650301038e-05
MXRF,7.75490463178414e-05
