species,mad
BLGL,4.05364099945374e-05
SNOS,4.17004994901849e-05
DBRK,4.29485985890007e-05
CNRY,4.56694733658112e-05
BANK,6.17356754215304e-05
WDOW,6.33506820794093e-05
CWCD,6.89604245451652e-05
CLPR,7.40383988946009e-05
YTRK,8.36170206013914e-05
BCAC,9.71682584580143e-05
