ARRA,BANK,BCAC,BLCK,BLGL,BDRK,OTHR,BRWN,CBZN,CLPR,CNRY,COPP,CWCD,DBRK,EGLS,GSPT,GSRK,LCOD,LSPN,POP,QLBK,REX,REYE,SBLY,SHRP,SNOS,SSPN,STRK,VRML,WDOW,YEYE,YTRK
4.13394e-02,2.02563e-02,4.13394e-02,4.13394e-02,0.00000e+00,3.05912e-02,4.13394e-02,0.00000e+00,4.09260e-02,0.00000e+00,4.13394e-02,4.13394e-02,4.13394e-02,4.13394e-02,4.13394e-02,4.13394e-02,4.13394e-02,0.00000e+00,4.13394e-02,4.13394e-02,4.13394e-02,4.13394e-02,4.13394e-02,0.00000e+00,4.00992e-02,4.13394e-02,4.13394e-02,4.13394e-02,4.13394e-02,4.13394e-02,0.00000e+00,0.00000e+00
4.14422e-02,4.14422e-02,4.14422e-02,4.14422e-02,4.14422e-02,1.36759e-02,4.14422e-02,2.98384e-02,8.28844e-04,4.14422e-02,4.14422e-02,0.00000e+00,4.14422e-02,4.14422e-02,4.14422e-02,4.14422e-02,4.14422e-02,4.14422e-02,2.07211e-03,0.00000e+00,4.14422e-02,4.14422e-02,4.14422e-04,4.14422e-02,4.14422e-02,0.00000e+00,4.14422e-02,4.14422e-02,4.14422e-02,4.14422e-02,0.00000e+00,4.14422e-02
3.91083e-02,3.91083e-02,3.91083e-02,3.91083e-02,0.00000e+00,1.17325e-03,3.91083e-02,3.91083e-02,3.91083e-02,3.87172e-02,3.91083e-02,3.91083e-02,3.91083e-02,3.91083e-02,3.91083e-02,3.91083e-02,3.91083e-02,1.95542e-03,0.00000e+00,3.91083e-02,3.91083e-02,2.73758e-02,3.91083e-02,1.48612e-02,3.08956e-02,3.91083e-02,3.91083e-02,3.91083e-02,2.46382e-02,3.91083e-02,0.00000e+00,3.91083e-02
4.29553e-02,4.29553e-02,4.29553e-02,4.29553e-02,4.29553e-02,4.29553e-02,4.29553e-02,0.00000e+00,4.29553e-02,0.00000e+00,4.29553e-02,4.29553e-02,8.59107e-04,4.29553e-02,3.95189e-02,4.29553e-02,0.00000e+00,0.00000e+00,4.29553e-02,4.29553e-02,4.29553e-02,0.00000e+00,0.00000e+00,0.00000e+00,4.29553e-02,4.29553e-02,4.29553e-02,1.46048e-02,4.29553e-02,4.29553e-02,4.29553e-02,4.29553e-02
3.88199e-02,3.88199e-02,3.88199e-02,3.88199e-02,1.51398e-02,3.88199e-02,3.88199e-02,3.88199e-02,3.88199e-02,3.88199e-02,2.63975e-02,0.00000e+00,3.88199e-02,3.10559e-02,3.88199e-02,3.88199e-02,0.00000e+00,0.00000e+00,3.88199e-02,3.45497e-02,3.88199e-02,3.88199e-02,3.88199e-02,0.00000e+00,3.88199e-02,3.88199e-02,3.88199e-02,3.88199e-02,3.88199e-02,3.88199e-02,0.00000e+00,3.88199e-02
3.99361e-02,3.83387e-02,0.00000e+00,3.99361e-02,3.63419e-02,3.99361e-02,3.99361e-02,0.00000e+00,3.99361e-02,3.99361e-02,3.99361e-02,3.99361e-02,0.00000e+00,1.03834e-02,3.75399e-02,3.99361e-02,3.99361e-02,0.00000e+00,0.00000e+00,3.99361e-02,3.99361e-02,3.99361e-02,3.99361e-02,0.00000e+00,3.99361e-02,3.99361e-02,3.99361e-02,3.99361e-02,3.99361e-02,3.99361e-02,3.87380e-02,3.99361e-02
3.89560e-02,3.89560e-02,3.89560e-02,3.89560e-02,3.54499e-02,0.00000e+00,3.89560e-02,3.89560e-02,3.89560e-02,0.00000e+00,3.73977e-02,3.89560e-02,3.50604e-02,3.89560e-02,2.84379e-02,3.89560e-02,1.05181e-02,3.89560e-02,3.89560e-02,0.00000e+00,3.89560e-02,3.89560e-02,0.00000e+00,0.00000e+00,3.89560e-02,3.89560e-02,3.89560e-02,3.50604e-02,3.89560e-02,3.89560e-02,3.89560e-02,3.89560e-02
3.97298e-02,0.00000e+00,3.97298e-02,3.97298e-02,1.50973e-02,2.74136e-02,3.97298e-02,3.29758e-02,3.97298e-02,3.65515e-02,3.97298e-02,3.97298e-02,3.17839e-02,3.97298e-02,3.97298e-02,3.97298e-02,0.00000e+00,2.18514e-02,3.97298e-02,3.97298e-02,3.97298e-02,3.97298e-02,0.00000e+00,3.97298e-02,3.97298e-02,3.97298e-02,0.00000e+00,3.97298e-02,3.97298e-02,3.97298e-02,0.00000e+00,3.97298e-02
3.92000e-02,4.00000e-02,4.00000e-02,3.88000e-02,4.00000e-02,4.00000e-02,4.00000e-02,4.00000e-02,4.00000e-02,4.00000e-02,3.80000e-02,4.00000e-02,0.00000e+00,4.00000e-02,0.00000e+00,4.00000e-02,0.00000e+00,0.00000e+00,4.00000e-02,5.60000e-03,3.84000e-02,4.00000e-02,4.00000e-02,0.00000e+00,4.00000e-02,4.00000e-02,4.00000e-02,4.00000e-02,4.00000e-02,4.00000e-02,0.00000e+00,4.00000e-02
4.03226e-02,2.13710e-02,4.03226e-02,4.03226e-02,4.03226e-02,4.03226e-02,4.03226e-02,0.00000e+00,4.03226e-02,2.01613e-02,4.03226e-02,4.03226e-02,4.03226e-02,2.66129e-02,0.00000e+00,4.03226e-02,4.03226e-02,0.00000e+00,4.03226e-02,4.03226e-02,0.00000e+00,4.03226e-02,3.95161e-02,4.03226e-02,4.03226e-02,4.03226e-02,4.03226e-02,4.03226e-02,4.03226e-02,4.03226e-02,0.00000e+00,5.24194e-03
3.82702e-02,0.00000e+00,3.82702e-02,3.82702e-02,3.82702e-02,3.82702e-02,3.82702e-02,3.82702e-02,3.82702e-02,1.91351e-03,0.00000e+00,0.00000e+00,3.06162e-02,3.82702e-02,3.82702e-02,3.82702e-02,3.82702e-02,3.82702e-02,3.82702e-02,4.20972e-03,3.82702e-02,3.82702e-02,3.82702e-02,3.82702e-02,3.82702e-02,6.50593e-03,3.82702e-02,3.82702e-02,3.82702e-02,3.82702e-02,3.82702e-02,3.82702e-02
4.50450e-02,4.50450e-02,4.50450e-02,2.20721e-02,0.00000e+00,4.50450e-02,1.75676e-02,0.00000e+00,3.82883e-02,4.50450e-02,4.50450e-02,4.50450e-02,4.50450e-02,4.50450e-02,3.46847e-02,4.50450e-02,4.50450e-02,0.00000e+00,4.50450e-02,4.50450e-04,4.50450e-02,4.50450e-02,1.57658e-02,0.00000e+00,4.41441e-02,4.50450e-04,4.50450e-02,4.50450e-02,4.50450e-02,4.50450e-02,0.00000e+00,1.57658e-02
