species,mad
WDOW,4.04661480844368e-05
DBRK,4.17010854364156e-05
BCAC,4.18765317542176e-05
CNRY,4.31736996414614e-05
CLPR,4.32244941931097e-05
POP,4.59163918501455e-05
SNOS,4.63261975967931e-05
BANK,5.0409261433567e-05
YTRK,5.10676829019806e-05
CWCD,6.3330719029533e-05
BLGL,6.49194319161969e-05
BRNZ,8.7051384318608e-05
MXRF,8.81341299110174e-05
