species,mad
CNRY,8.5917900270816e-06
POP,8.61800566742233e-06
BANK,8.98598861792353e-06
BLGL,9.15758029062801e-06
SNOS,9.23168479221429e-06
BRNZ,9.95230270511351e-06
DBRK,1.08965045986733e-05
CLPR,1.11790067508791e-05
CWCD,1.1472890903742e-05
WDOW,1.24257238979876e-05
BCAC,1.59865023120885e-05
YTRK,2.18450712031203e-05
MXRF,4.64838211113356e-05
